ISO3,Year,Literacy_Rate,Hospital_Beds_Per_1000,Physicians_Per_1000,Health_Exp_Per_Capita,Infant_Mortality_Rate,Life_Expectancy
LTU,2002,,7.93,3.626,254.36688232,7.9,71.76097560975612
LTU,2003,,7.73,3.611,338.86306763,7.7,72.06097560975611
LTU,2004,,7.47,3.578,366.95968628,7.5,71.9609756097561
LTU,2005,,7.17,3.664,438.93267822,7.3,71.25365853658538
LTU,2006,,7.05,3.731,536.05737305,7.0,71.05609756097562
LTU,2007,,7.1,3.835,704.29315186,6.5,70.90000000000002
LTU,2008,,7.12,3.85,936.50933838,6.0,71.81219512195122
LTU,2009,,7.14,3.833,864.73638916,5.4,72.91463414634147
LTU,2010,,7.07,3.895,805.2244873,4.9,73.26829268292683
LTU,2011,99.8199996948242,7.26,4.003,925.47161865,4.5,73.56341463414635
LTU,2012,,7.26,4.115,896.93707275,4.3,73.86341463414635
LTU,2013,,7.14,4.177,958.92718506,4.2,73.91463414634146
LTU,2014,,7.11,4.218,1021.23297119,4.2,74.5170731707317
LTU,2015,,6.83,4.253,920.19976807,4.1,74.32195121951221
LTU,2016,,6.54,4.367,988.5279541,4.0,74.67073170731707
LTU,2017,,6.39,4.437,1078.17138672,3.8,75.48048780487807
LTU,2018,,6.27,4.479,1249.03100586,3.5,75.68048780487806
LTU,2019,,6.22,4.481,1369.97949219,3.3,76.28292682926829
LTU,2020,,5.96,4.442,1520.39221191,3.1,75.02926829268293
LTU,2021,,,4.497,1854.28051758,3.0,74.03658536585367
LTU,2022,,,5.127,1829.66320801,2.9,75.64390243902439
LTU,2023,,,,1988.94665527,2.8,76.98780487804878
LUX,1960,,,1.0,,31.7,68.80056097560977
LUX,1961,,,1.0,,30.2,69.1529268292683
LUX,1962,,,1.0,,28.7,68.43173170731708
LUX,1963,,,1.0,,27.2,68.6719756097561
LUX,1964,,,1.0,,25.9,68.86568292682928
LUX,1965,,,1.0,,24.6,69.2268536585366
LUX,1966,,,1.0,,23.4,68.90036585365854
LUX,1967,,,1.0,,22.3,69.4889268292683
LUX,1968,,,1.1,,21.1,69.974756097561
LUX,1969,,,1.1,,20.1,69.71668292682926
LUX,1970,,,1.1,,19.0,69.20809756097562
LUX,1971,,,1.2,,18.0,69.23985365853659
LUX,1972,,,1.2,,16.9,70.44336585365855
LUX,1973,,,1.2,,15.9,70.33443902439026
LUX,1974,,,1.2,,15.0,70.19963414634147
LUX,1975,,,1.3,,14.1,70.31821951219513
LUX,1976,,,1.3,,13.4,70.22041463414635
LUX,1977,,,1.3,,12.7,71.42414634146343
LUX,1978,,,1.5,,12.2,71.41463414634147
LUX,1979,,,1.6,,11.7,72.17665853658538
LUX,1980,,,1.7,,11.3,72.25817073170732
LUX,1981,,,1.5,,10.9,71.9679268292683
LUX,1982,,,1.7,,10.5,72.05558536585367
LUX,1983,,,1.7,,10.1,72.85119512195122
LUX,1984,,,1.7,,9.8,72.58070731707319
LUX,1985,,,1.8,,9.4,73.13360975609757
LUX,1986,,8.10000038146973,1.9,,9.0,73.95251219512197
LUX,1987,,8.0,1.8,,8.6,73.72234146341464
LUX,1988,,7.90000009536743,1.9,,8.2,74.12019512195121
LUX,1989,,7.80000019073486,2.0,,7.7,74.12265853658538
LUX,1990,,7.5999999046,2.009,,7.3,74.77548780487805
LUX,1991,,7.5,2.019,,6.9,75.46341463414635
LUX,1992,,7.3000001907,2.079,,6.5,75.77073170731707
LUX,1993,,7.4000000954,2.138,,6.1,75.71219512195123
LUX,1994,,7.1999998093,2.164,,5.7,76.37073170731708
LUX,1995,,7.0999999046,2.242,,5.3,76.51219512195124
LUX,1996,,7.0,2.319,,5.0,76.51951219512196
LUX,1997,,6.9000000954,2.4,,4.7,76.88048780487804
LUX,1998,,6.8000001907,2.4354,,4.4,77.0170731707317
LUX,1999,,6.3000001907,2.4878,,4.1,77.77073170731708
LUX,2000,,6.1999998093,2.1509,2901.19995117,3.9,77.87317073170732
LUX,2001,,6.0999999046,2.2172,3109.20141602,3.7,77.82439024390246
LUX,2002,,6.0,2.2696,3600.86743164,3.5,77.96585365853659
LUX,2003,,6.0,2.4011,4607.40283203,3.3,77.72682926829269
LUX,2004,,6.4,2.4568,5610.35351563,3.1,79.1219512195122
LUX,2005,,5.79,2.56,5818.14599609,2.9,79.43170731707318
LUX,2006,,5.65,2.578,6070.73583984,2.7,79.2878048780488
LUX,2007,,5.67,2.694,6671.26513672,2.6,79.3829268292683
LUX,2008,,5.57,2.718,7578.74951172,2.5,80.53902439024391
LUX,2009,,5.47,2.709,7670.59375,2.4,80.63658536585366
LUX,2010,,5.37,2.773,7459.83544922,2.4,80.63170731707318
LUX,2011,,5.28,2.767,7174.73925781,2.3,80.98780487804878
LUX,2012,,5.16,2.806,6029.47460938,2.3,81.39268292682927
LUX,2013,,5.17,2.83,6356.64453125,2.2,81.80000000000001
LUX,2014,,5.06,2.881,6547.03466797,2.2,82.22926829268293
LUX,2015,,4.96,2.908,5421.93212891,2.2,82.29268292682927
LUX,2016,,4.81,2.885,5475.13964844,2.1,82.68536585365854
LUX,2017,,4.66,2.985,5713.11865234,2.1,82.09512195121953
LUX,2018,,4.51,,6227.08398438,2.1,82.29512195121951
LUX,2019,,4.26,,6221.73876953,2.1,82.63902439024392
LUX,2020,,4.19,,6785.86230469,2.1,82.1439024390244
LUX,2021,,4.15,,7632.57275391,2.1,82.59756097560975
LUX,2022,,,,7022.62695313,2.0,82.94634146341465
LUX,2023,,,,7504.58496094,2.0,83.35853658536585
LVA,1960,,,,,,69.78682926829268
LVA,1961,,,,,,70.03243902439026
LVA,1962,,,,,,69.43048780487804
LVA,1963,,,,,,69.8290243902439
LVA,1964,,,,,,71.02804878048782
LVA,1965,,,,,,70.72658536585368
LVA,1966,,,,,,70.70731707317073
LVA,1967,,,,,,70.3939024390244
LVA,1968,,,,,,70.04292682926831
LVA,1969,,,,,,69.7968292682927
LVA,1970,,,,,,69.83536585365856
LVA,1971,,,,,,70.16463414634147
LVA,1972,,,,,,69.87878048780489
LVA,1973,,,,,,69.81341463414635
LVA,1974,,,,,,69.7409756097561
LVA,1975,,,,,,68.92536585365855
LVA,1976,,,,,,69.0478048780488
LVA,1977,,,,,,69.10463414634147
LVA,1978,,,,,,68.98780487804879
LVA,1979,,,,,15.2,68.49560975609756
LVA,1980,,13.8909997940063,3.623,,15.3,68.80853658536586
LVA,1981,,,,,15.2,68.78634146341464
LVA,1982,,,,,15.1,69.32829268292684
LVA,1983,,,,,14.7,69.11902439024392
LVA,1984,,,,,14.0,69.1629268292683
LVA,1985,,14.3086004257202,4.099,,13.2,69.29146341463417
LVA,1986,,14.1928997039795,4.077,,12.4,70.62243902439026
LVA,1987,,14.2390003204346,4.112,,11.9,70.6929268292683
LVA,1988,,14.0949001312256,4.183,,11.7,70.61536585365855
LVA,1989,99.4499969482422,14.0235004425049,4.162,,12.2,70.15536585365855
LVA,1990,,14.0754003525,3.51,,13.2,69.27317073170732
LVA,1991,,13.6218996048,3.573,,14.3,69.03243902439026
LVA,1992,,12.9406003952,3.076,,15.2,68.3960975609756
LVA,1993,,12.2314996719,2.822,,15.7,66.72268292682926
LVA,1994,,12.0551996231,2.797,,15.9,65.66439024390246
LVA,1995,,11.1899995804,2.734,,15.8,66.39121951219514
LVA,1996,,10.4399995804,2.749,,15.3,68.77658536585368
LVA,1997,,9.8000001907,2.791,,14.4,69.34926829268294
LVA,1998,,9.4099998474,2.681,,13.4,69.01219512195122
LVA,1999,,9.029999733,2.677,,12.5,69.7429268292683
LVA,2000,99.75,8.68,2.85,181.57072449,11.6,70.31463414634148
LVA,2001,,8.2,2.662,205.02047729,10.8,70.7609756097561
LVA,2002,,7.81,2.77,237.29516602,10.3,70.96097560975612
LVA,2003,,7.93,2.824,280.50878906,9.7,71.2658536585366
LVA,2004,,7.91,2.917,393.29806519,9.2,72.02682926829269
LVA,2005,,7.92,2.968,440.8097229,8.6,71.35609756097561
LVA,2006,,7.9,3.049,552.30163574,8.1,70.8658536585366
LVA,2007,,7.92,3.178,775.19146729,7.7,71.01951219512196
LVA,2008,,7.86,3.274,913.52148438,7.3,72.41951219512197
LVA,2009,,6.79,3.176,744.66162109,6.9,73.08048780487806
LVA,2010,,5.67,3.101,689.07720947,6.5,73.4829268292683
LVA,2011,99.9000015258789,5.83,3.108,764.59179688,6.0,73.57560975609756
LVA,2012,,5.83,3.115,745.51745605,5.5,73.77804878048781
LVA,2013,,5.75,3.162,807.13000488,5.0,73.98292682926831
LVA,2014,,5.61,3.189,856.76654053,4.6,74.12439024390244
LVA,2015,,5.65,3.175,775.86431885,4.3,74.48048780487805
LVA,2016,,5.68,3.19,874.79772949,4.0,74.58048780487805
LVA,2017,,5.53,3.184,932.50158691,3.7,74.62926829268294
LVA,2018,,5.47,3.289,1101.49243164,3.6,74.7829268292683
LVA,2019,,5.42,3.263,1183.1151123,3.4,75.3878048780488
LVA,2020,,5.3,3.345,1313.35412598,3.2,75.18536585365854
LVA,2021,,,3.377,1897.95275879,2.9,72.98048780487807
LVA,2022,,,,1642.47131348,2.7,74.27804878048782
LVA,2023,,,,,2.5,75.6780487804878
MAC,1960,,10.1213865280151,0.41,,,63.78075609756098
MAC,1961,,,,,,64.311
MAC,1962,,,,,,64.91753658536587
MAC,1963,,,,,,65.49134146341464
MAC,1964,,,,,,65.8860731707317
MAC,1965,,,,,,66.22146341463416
MAC,1966,,,,,,66.70441463414636
MAC,1967,,,,,,67.32268292682927
MAC,1968,,,,,,67.94500000000002
MAC,1969,,,,,,68.19463414634146
MAC,1970,,5.29530000686646,0.634,,,68.69914634146343
MAC,1971,,,,,,69.1089268292683
MAC,1972,,,,,,69.68139024390246
MAC,1973,,,,,,70.18814634146341
MAC,1974,,,,,,70.55039024390244
MAC,1975,,,,,,70.70743902439024
MAC,1976,,,,,,71.4869756097561
MAC,1977,,,,,,71.38753658536585
MAC,1978,,,,,,71.90514634146342
MAC,1979,,,,,,72.33468292682929
MAC,1980,,,1.067,,,72.76482926829269
MAC,1981,90.379997253418,,1.122,,,73.19197560975611
MAC,1982,,,,,,73.75529268292684
MAC,1983,,,,,,73.90651219512196
MAC,1984,,,,,,74.06739024390245
MAC,1985,,,,,,74.5358048780488
MAC,1986,,,2.428,,,74.81451219512196
MAC,1987,,,1.562,,,74.99582926829268
MAC,1988,,,,,,75.37185365853658
MAC,1989,,,,,,76.04936585365856
MAC,1990,,,,,,76.39868292682928
MAC,1991,,,,,,76.46012195121952
MAC,1992,,,,,,76.89331707317075
MAC,1993,,,,,,77.30126829268293
MAC,1994,,,,,,77.26648780487805
MAC,1995,,,,,,76.75853658536587
MAC,1996,,,,,,77.5439024390244
MAC,1997,,,,,,77.64634146341464
MAC,1998,,,,,,78.24634146341464
MAC,1999,,,,,,78.99512195121952
MAC,2000,,,,,,80.1829268292683
MAC,2001,91.3000030517578,,,,,80.58780487804879
MAC,2002,,,,,,80.94634146341464
MAC,2003,,,,,,81.0439024390244
MAC,2004,,,,,,80.99268292682929
MAC,2005,,,,,,81.34146341463415
MAC,2006,93.5,,,,,81.72926829268295
MAC,2007,,,,,,81.72926829268295
MAC,2008,,,,,,82.02682926829267
MAC,2009,,,,,,82.17560975609757
MAC,2010,,,,,,82.27317073170734
MAC,2011,95.6399993896484,,,,,82.47073170731709
MAC,2012,,,,,,82.47073170731709
MAC,2013,,,,,,82.72195121951219
MAC,2014,,,,,,83.0219512195122
MAC,2015,,,,,,83.22439024390245
MAC,2016,96.5400009155273,,,,,83.27560975609757
MAC,2017,,,,,,83.52682926829269
MAC,2018,,,,,,83.67804878048783
MAC,2019,,,,,,83.92926829268293
MAC,2020,,,,,,84.12926829268292
MAC,2021,,,,,,83.72926829268295
MAC,2022,,,,,,83.08048780487806
MAC,2023,,,,,,83.18048780487806
MAF,1960,,,,,,67.648
MAF,1961,,,,,,67.912
MAF,1962,,,,,,68.194
MAF,1963,,,,,,68.487
MAF,1964,,,,,,68.757
MAF,1965,,,,,,69.034
MAF,1966,,,,,,69.401
MAF,1967,,,,,,69.775
MAF,1968,,,,,,70.15
MAF,1969,,,,,,70.559
MAF,1970,,,,,,70.982
MAF,1971,,,,,,71.305
MAF,1972,,,,,,71.568
MAF,1973,,,,,,71.78
MAF,1974,,,,,,71.933
MAF,1975,,,,,,72.046
MAF,1976,,,,,,72.116
MAF,1977,,,,,,72.174
MAF,1978,,,,,,72.238
MAF,1979,,,,,,72.296
MAF,1980,,,,,,72.347
MAF,1981,,,,,,72.384
MAF,1982,,,,,,72.419
MAF,1983,,,,,,72.55
MAF,1984,,,,,,72.734
MAF,1985,,,,,,72.943
MAF,1986,,,,,,73.201
MAF,1987,,,,,,73.519
MAF,1988,,,,,,73.858
MAF,1989,,,,,,74.205
MAF,1990,,,,,,74.565
MAF,1991,,,,,,74.925
MAF,1992,,,,,,75.15
MAF,1993,,,,,,75.349
MAF,1994,,,,,,75.533
MAF,1995,,,,,,75.714
MAF,1996,,,,,,75.885
MAF,1997,,,,,,76.105
MAF,1998,,,,,,76.338
MAF,1999,,,,,,76.565
MAF,2000,,,,,,76.793
MAF,2001,,,,,,77.009
MAF,2002,,,,,,77.219
MAF,2003,,,,,,77.419
MAF,2004,,,,,,77.612
MAF,2005,,,,,,77.802
MAF,2006,,,,,,77.989
MAF,2007,,,,,,78.16
MAF,2008,,,,,,78.326
MAF,2009,,,,,,78.513
MAF,2010,,,,,,78.752
MAF,2011,,,,,,79.016
MAF,2012,,,,,,79.302
MAF,2013,,,,,,79.528
MAF,2014,,,,,,79.727
MAF,2015,,,,,,79.829
MAF,2016,,,,,,79.885
MAF,2017,,,,,,78.762
MAF,2018,,,,,,80.029
MAF,2019,,,,,,80.078
MAF,2020,,,,,,80.085
MAF,2021,,,,,,80.206
MAF,2022,,,,,,80.236
MAF,2023,,,,,,80.224
MAR,1960,,1.5984001159668,0.106,,149.2,41.73
MAR,1961,,,,,147.3,43.694
MAR,1962,,,,,145.4,44.226
MAR,1963,,,,,143.4,44.768
MAR,1964,,,,,141.1,45.346
MAR,1965,,,0.082,,138.6,45.922
MAR,1966,,,,,136.1,46.495
MAR,1967,,,,,133.5,47.099
MAR,1968,,,,,131.1,47.659
MAR,1969,,,,,129.0,48.187
MAR,1970,,1.47420001029968,0.076,,127.1,48.691
MAR,1971,,,,,125.5,49.169
MAR,1972,,,,,123.9,49.706
MAR,1973,,,,,122.3,50.22
MAR,1974,,,,,120.4,50.762
MAR,1975,,1.42859995365143,0.076,,117.8,51.356
MAR,1976,,,,,114.7,52.048
MAR,1977,,,,,111.1,52.791
MAR,1978,,,,,107.2,53.554
MAR,1979,,,,,103.1,54.376
MAR,1980,,,,,98.9,55.219
MAR,1981,,1.22819995880127,0.054,,94.8,56.023
MAR,1982,30.2600002288818,,0.064,,90.8,56.869
MAR,1983,,,,,86.9,57.685
MAR,1984,,,,,83.2,58.438
MAR,1985,,1.26689994335175,,,79.6,59.208
MAR,1986,,,,,76.2,59.951
MAR,1987,,,0.217,,73.1,60.62
MAR,1988,,,0.214,,70.2,61.231
MAR,1989,,,,,67.6,61.824
MAR,1990,,1.2899999619,,,65.1,62.396
MAR,1991,,,,,62.8,62.919
MAR,1992,,,,,60.6,63.388
MAR,1993,,,0.214,,58.5,63.868
MAR,1994,41.5900001525879,1.1123000383,0.363,,56.4,64.346
MAR,1995,,,,,54.4,64.725
MAR,1996,,,,,52.4,65.226
MAR,1997,,0.9800000191,0.46,,50.5,65.616
MAR,1998,,,,,48.7,66.008
MAR,1999,,,,,46.9,66.404
MAR,2000,,0.88,,54.63968277,45.2,66.794
MAR,2001,,0.88,0.483,56.55395889,43.5,67.2
MAR,2002,,0.88,,63.57953644,41.9,67.582
MAR,2003,,0.89,,77.74629211,40.2,67.958
MAR,2004,52.310001373291,0.87,0.532,91.17259979,38.5,68.272
MAR,2005,,0.86,,97.19748688,36.7,68.748
MAR,2006,,0.86,,110.22368622,34.9,69.157
MAR,2007,,0.87,0.585,131.86448669,33.1,69.62
MAR,2008,55.1500015258789,0.86,,153.23677063,31.4,70.051
MAR,2009,56.0800018310547,0.85,0.645,165.50694275,29.7,70.454
MAR,2010,,0.84,,168.36595154,28.2,70.821
MAR,2011,67.0800018310547,0.83,,179.00019836,26.7,71.263
MAR,2012,69.1600036621094,0.83,,172.04353333,25.3,71.674
MAR,2013,,0.82,0.63,179.81974792,24.0,72.117
MAR,2014,64.2600021362305,1.1,0.912,188.6415863,22.7,72.522
MAR,2015,,1.1,,162.85198975,21.6,72.894
MAR,2016,,1.1,,162.21507263,20.5,73.228
MAR,2017,,1.0,0.732,166.8500061,19.6,73.608
MAR,2018,,,,175.70518494,18.7,73.946
MAR,2019,,0.7,,177.84625244,18.0,74.245
MAR,2020,,0.73,,185.45245361,17.3,73.133
MAR,2021,,,,211.94190979,16.6,73.385
MAR,2022,,,,199.21412659,16.0,75.161
MAR,2023,,,,,15.5,75.313
MCO,1960,,,,,,71.861
MCO,1961,,,,,,72.177
MCO,1962,,,,,,72.437
MCO,1963,,,,,,72.476
MCO,1964,,,,,,72.706
MCO,1965,,,,,,72.866
MCO,1966,,,,,,73.03
MCO,1967,,,,,,73.058
MCO,1968,,,,,,73.17
MCO,1969,,,,,,73.249
MCO,1970,,,2.4,,,73.349
MCO,1971,,,1.958,,,73.365
MCO,1972,,,2.208,,,73.381
MCO,1973,,,2.25,,,73.374
MCO,1974,,,2.375,,,73.421
MCO,1975,,,2.36,,,73.523
MCO,1976,,,2.417,,,73.797
MCO,1977,,,2.4,,,74.193
MCO,1978,,,2.32,,,74.656
MCO,1979,,,2.36,,,74.87
MCO,1980,,,2.385,,,74.948
MCO,1981,,,2.231,,,74.953
MCO,1982,,,2.185,,,75.255
MCO,1983,,,,,,75.697
MCO,1984,,,,,,76.394
MCO,1985,,,,,8.0,77.363
MCO,1986,,,,,7.6,78.4
MCO,1987,,,,,7.3,79.257
MCO,1988,,,,,6.9,79.408
MCO,1989,,18.1070995330811,,,6.6,79.416
MCO,1990,,,,,6.3,79.436
MCO,1991,,,,,6.1,79.749
MCO,1992,,21.6786003113,2.727,,5.8,80.065
MCO,1993,,,,,5.5,80.365
MCO,1994,,,,,5.3,80.654
MCO,1995,,19.5699996948,,,5.1,80.902
MCO,1996,,,,,4.9,81.133
MCO,1997,,,,,4.7,81.358
MCO,1998,,,,,4.5,81.605
MCO,1999,,,,,4.4,81.826
MCO,2000,,,,2968.43188477,4.2,82.121
MCO,2001,,,,3047.76098633,4.1,82.485
MCO,2002,,,,3359.671875,4.0,83.055
MCO,2003,,,,4822.00146484,3.8,83.613
MCO,2004,,,,5671.20849609,3.7,84.151
MCO,2005,,,,5876.08105469,3.7,84.34
MCO,2006,,14.78,,6140.17773438,3.6,84.194
MCO,2007,,14.64,,7025.23681641,3.5,83.903
MCO,2008,,14.78,,8307.68554688,3.4,83.827
MCO,2009,,15.18,,8157.43505859,3.3,84.187
MCO,2010,,15.88,,8016.66992188,3.3,84.644
MCO,2011,,18.32,7.375,8302.79492188,3.2,85.01
MCO,2012,,17.84,7.32,7868.83154297,3.1,85.045
MCO,2013,,22.3,8.107,8455.65527344,3.0,85.056
MCO,2014,,22.02,7.756,8678.04394531,3.0,85.093
MCO,2015,,,,7348.51708984,2.9,85.323
MCO,2016,,,,7149.51806641,2.8,85.63
MCO,2017,,,,7098.20507813,2.7,85.878
MCO,2018,,,8.568,7616.03564453,2.6,86.084
MCO,2019,,,8.865,7512.53173828,2.6,86.151
MCO,2020,,,8.889,7579.64404297,2.5,86.089
MCO,2021,,,,8222.6640625,2.4,85.113
MCO,2022,,,,7655.94042969,2.3,85.746
MCO,2023,,,,,2.3,86.372
MDA,1960,,,,,,59.44
MDA,1961,,,,,,59.856
MDA,1962,,,,,,60.254
MDA,1963,,,,,,60.616
MDA,1964,,,,,,60.962
MDA,1965,,,,,,61.275
MDA,1966,,,,,,61.552
MDA,1967,,,,,,61.781
MDA,1968,,,,,,61.975
MDA,1969,,,,,,62.184
MDA,1970,,,,,,62.414
MDA,1971,,,,,51.2,62.672
MDA,1972,,,,,49.9,62.932
MDA,1973,,,,,48.9,63.175
MDA,1974,,,,,47.7,63.437
MDA,1975,,,,,46.5,63.7
MDA,1976,,,,,45.4,63.968
MDA,1977,,,,,44.4,64.231
MDA,1978,,,,,43.3,64.489
MDA,1979,,,,,42.4,64.823
MDA,1980,,12.0548000335693,2.816,,41.3,65.189
MDA,1981,,12.0820999145508,2.895,,40.2,65.595
MDA,1982,,12.0510997772217,3.007,,38.9,65.859
MDA,1983,,12.0797996520996,3.089,,37.4,66.149
MDA,1984,,12.143500328064,3.193,,35.8,66.433
MDA,1985,,12.2204999923706,3.297,,34.1,66.882
MDA,1986,,12.4355001449585,3.37,,32.6,67.395
MDA,1987,,12.6675996780396,3.444,,31.2,67.922
MDA,1988,,12.7636995315552,,,30.0,68.191
MDA,1989,96.379997253418,12.727499961853,,,29.3,68.173
MDA,1990,,13.1478004456,3.456,,29.1,67.92
MDA,1991,,13.1162004471,3.383,,29.5,67.554
MDA,1992,,12.7903003693,3.397,,30.4,66.749
MDA,1993,,12.4827003479,3.44,,31.7,66.66
MDA,1994,,12.2215003967,3.457,,33.0,66.319
MDA,1995,,12.2100000381,3.417,,33.8,66.218
MDA,1996,,12.1300001144,3.478,,34.0,66.248
MDA,1997,,11.6199998856,3.514,,33.5,66.484
MDA,1998,,11.2299995422,3.583,,32.1,66.84
MDA,1999,,8.1899995804,,,30.2,67.205
MDA,2000,96.6500015258789,6.06,2.427,21.37988663,27.9,67.462
MDA,2001,,5.96,2.285,25.3985939,25.4,67.672
MDA,2002,,5.89,2.327,33.9242363,23.0,67.793
MDA,2003,,5.89,2.327,38.43836975,21.0,67.9
MDA,2004,,5.71,2.247,64.60713959,19.3,68.017
MDA,2005,,5.74,2.472,79.33213043,18.0,68.197
MDA,2006,,5.7,2.5,100.10816193,17.2,68.423
MDA,2007,,5.65,2.543,135.44366455,16.5,68.674
MDA,2008,,5.72,2.54,185.56115723,16.0,69.0
MDA,2009,,5.85,2.613,208.53004456,15.6,69.406
MDA,2010,,5.99,2.645,198.28894043,15.3,69.876
MDA,2011,,6.13,2.739,214.98246765,15.1,70.173
MDA,2012,,6.32,2.805,223.61895752,14.8,70.344
MDA,2013,,6.08,2.985,231.66229248,14.6,70.291
MDA,2014,99.3600006103516,6.03,3.02,230.76982117,14.4,70.241
MDA,2015,,5.74,3.085,186.43643188,14.2,70.118
MDA,2016,,5.83,3.252,171.18476868,14.0,70.179
MDA,2017,,5.78,3.299,243.94540405,13.9,70.375
MDA,2018,,5.77,3.474,276.47143555,13.8,70.236
MDA,2019,,5.8,3.327,284.30029297,13.7,70.181
MDA,2020,,5.57,4.057,306.64892578,13.7,69.914
MDA,2021,,5.66,3.246,410.12298584,13.6,68.991
MDA,2022,,,,398.14910889,13.6,71.546
MDA,2023,,,,,13.5,71.198
MDG,1960,,2.40618586540222,0.115,,,43.349
MDG,1961,,,,,,43.79
MDG,1962,,,,,,44.185
MDG,1963,,,,,,44.626
MDG,1964,,,,,,45.037
MDG,1965,,,0.093,,,45.447
MDG,1966,,,,,,45.98
MDG,1967,,,,,,46.457
MDG,1968,,,,,,46.932
MDG,1969,,,,,,47.322
MDG,1970,,2.79080009460449,0.097,,,47.898
MDG,1971,,,,,,48.204
MDG,1972,,,,,81.6,48.507
MDG,1973,,,,,83.4,48.921
MDG,1974,,,,,85.2,49.303
MDG,1975,,2.43129992485046,0.096,,87.1,49.596
MDG,1976,,,,,88.8,49.8
MDG,1977,,,,,90.4,49.945
MDG,1978,,,,,92.0,50.017
MDG,1979,,,,,93.5,50.059
MDG,1980,,,,,95.2,49.984
MDG,1981,,,0.099,,97.1,49.806
MDG,1982,,,,,98.7,50.009
MDG,1983,,,,,100.1,50.107
MDG,1984,,,,,100.8,50.209
MDG,1985,,,0.101,,100.8,50.406
MDG,1986,,,,,100.0,50.651
MDG,1987,,,,,98.4,51.098
MDG,1988,,,,,96.3,51.425
MDG,1989,,,,,93.7,51.816
MDG,1990,,0.9359999895,0.12,,91.1,52.14
MDG,1991,,,,,88.5,52.555
MDG,1992,,,,,86.1,52.946
MDG,1993,,,,,83.8,53.733
MDG,1994,,,,,81.5,54.247
MDG,1995,,,0.272,,79.1,54.845
MDG,1996,,,0.107,,76.6,55.477
MDG,1997,,,,,73.8,56.127
MDG,1998,,,,,71.0,56.803
MDG,1999,,,,,68.3,57.434
MDG,2000,70.6900024414062,0.43,,11.1882658,65.5,57.974
MDG,2001,,0.33,0.087,13.13894939,63.0,58.674
MDG,2002,,0.4199999869,0.133,15.01983547,60.6,59.17
MDG,2003,,0.4,0.144,17.64075851,58.3,59.693
MDG,2004,,,0.152,14.29298973,56.2,60.168
MDG,2005,,0.39,0.176,15.9498682,54.2,60.664
MDG,2006,,0.32,0.166,16.44085503,52.3,61.14
MDG,2007,,0.32,0.177,19.33553123,50.4,61.533
MDG,2008,,0.29,0.181,20.91898537,48.8,61.992
MDG,2009,,,0.177,19.56957817,47.4,62.304
MDG,2010,,0.34,0.19,21.13975906,46.2,62.597
MDG,2011,,0.32,0.14,22.88667488,45.2,62.86
MDG,2012,71.5699996948242,,0.139,19.30151749,44.6,63.007
MDG,2013,,0.33,0.149,19.33186913,44.1,63.161
MDG,2014,,0.32,0.177,22.56570244,43.9,63.261
MDG,2015,,,,22.29386139,43.8,63.362
MDG,2016,,,,24.20793915,43.8,63.431
MDG,2017,,,,23.62072182,43.9,63.433
MDG,2018,76.6800003051758,,0.195,21.12731934,44.2,63.491
MDG,2019,,,,15.50084877,44.5,63.504
MDG,2020,,,,16.78295326,44.7,62.706
MDG,2021,74.6900024414062,,,17.17938805,44.9,62.516
MDG,2022,,,,16.32154655,44.7,63.068
MDG,2023,,,,,44.2,63.632
MDV,1960,,,,,,38.244
MDV,1961,,,,,,38.645
MDV,1962,,,,,239.5,39.09
MDV,1963,,,,,235.0,39.593
MDV,1964,,,,,229.8,40.152
MDV,1965,,,,,224.9,40.759
MDV,1966,,,,,219.7,41.406
MDV,1967,,,,,214.1,42.106
MDV,1968,,,,,208.3,42.852
MDV,1969,,,,,202.5,43.654
MDV,1970,,,0.033,,196.2,44.522
MDV,1971,,,,,189.4,45.454
MDV,1972,,,,,181.8,46.431
MDV,1973,,,,,173.7,47.459
MDV,1974,,,,,165.5,48.535
MDV,1975,,,,,157.2,49.645
MDV,1976,,,,,149.2,50.753
MDV,1977,82.3000030517578,,,,141.6,51.835
MDV,1978,,,,,134.4,50.448
MDV,1979,,,,,127.5,53.871
MDV,1980,,,,,120.8,54.819
MDV,1981,,,0.049,,114.6,55.729
MDV,1982,,,0.065,,108.8,56.614
MDV,1983,,,,,103.3,57.484
MDV,1984,,,,,98.2,58.341
MDV,1985,92.2300033569336,,,,93.3,59.18
MDV,1986,,,,,88.6,59.993
MDV,1987,,,,,84.1,60.789
MDV,1988,,,,,79.8,61.59
MDV,1989,,,,,75.7,62.375
MDV,1990,96.0199966430664,0.7627999783,0.07,,71.8,63.148
MDV,1991,,,0.19,,68.0,63.911
MDV,1992,,,,,64.2,64.664
MDV,1993,,,0.281,,60.5,65.434
MDV,1994,,,,,56.7,66.197
MDV,1995,96.3300018310547,,,,52.8,66.962
MDV,1996,,,0.656,,48.9,67.734
MDV,1997,,,,,45.1,68.517
MDV,1998,,,,,41.2,69.303
MDV,1999,,,,,37.3,70.157
MDV,2000,96.3300018310547,1.66,,219.8586731,33.5,70.892
MDV,2001,,1.86,,229.80044556,29.8,71.659
MDV,2002,,1.91,,249.48114014,26.5,72.36
MDV,2003,,2.16,,240.54026794,23.4,73.263
MDV,2004,,2.51,1.0,304.5932312,21.8,73.008
MDV,2005,,2.55,,335.13778687,18.6,74.785
